"","election_name","election_date","election_type","locality_name","locality_code","office_name","referendum_title","precinct_name","precinct_code","candidate_name","last_name","candidateId","officeId","referendumId","districtId","DESCRIPTION","district_type","party","office_ballot_order","candidate_ballot_order","total_votes","negative_votes","in_precinct","V24"
"86","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"101 - LADREY SENIOR BUILDING","0101","Elizabeth B. Bennett-Parker","BENNETT-PARKER",978994130,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,10,367,NA,"101 - LADREY SENIOR BUILDING",NA
"87","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"101 - LADREY SENIOR BUILDING","0101","Robert Ray IV","RAY",1592419901,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,11,209,NA,"101 - LADREY SENIOR BUILDING",NA
"88","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"101 - LADREY SENIOR BUILDING","0101","J. Chris Hubbard","HUBBARD",1646297235,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,12,124,NA,"101 - LADREY SENIOR BUILDING",NA
"89","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"101 - LADREY SENIOR BUILDING","0101","John Taylor Chapman","CHAPMAN",290734805,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,2,325,NA,"101 - LADREY SENIOR BUILDING",NA
"90","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"101 - LADREY SENIOR BUILDING","0101","Willie F. Bailey Sr.","BAILEY",1047540695,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,3,240,NA,"101 - LADREY SENIOR BUILDING",NA
"91","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"101 - LADREY SENIOR BUILDING","0101","Redella S. """"Del"""" Pepper","PEPPER",425570881,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,4,272,NA,"101 - LADREY SENIOR BUILDING",NA
"92","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"101 - LADREY SENIOR BUILDING","0101","Mo Seifeldein","SEIFELDEIN",945502742,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,5,279,NA,"101 - LADREY SENIOR BUILDING",NA
"93","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"101 - LADREY SENIOR BUILDING","0101","Matthew S. """"Matt"""" Feely","FEELY",1624305282,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,6,266,NA,"101 - LADREY SENIOR BUILDING",NA
"94","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"101 - LADREY SENIOR BUILDING","0101","Canek Aguirre","AGUIRRE",33074582,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,7,254,NA,"101 - LADREY SENIOR BUILDING",NA
"95","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"101 - LADREY SENIOR BUILDING","0101","Derek M. """"Dak"""" Hardwick","HARDWICK",573666973,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,8,193,NA,"101 - LADREY SENIOR BUILDING",NA
"96","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"101 - LADREY SENIOR BUILDING","0101","Paul C. Smedberg","SMEDBERG",1399126262,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,9,270,NA,"101 - LADREY SENIOR BUILDING",NA
"97","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","Amy B. Jackson","JACKSON",993446480,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,1,174,NA,"102 - CITY HALL",NA
"98","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","Elizabeth B. Bennett-Parker","BENNETT-PARKER",978994130,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,10,362,NA,"102 - CITY HALL",NA
"99","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","Robert Ray IV","RAY",1592419901,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,11,494,NA,"102 - CITY HALL",NA
"100","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","J. Chris Hubbard","HUBBARD",1646297235,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,12,191,NA,"102 - CITY HALL",NA
"101","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","John Taylor Chapman","CHAPMAN",290734805,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,2,270,NA,"102 - CITY HALL",NA
"102","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","Willie F. Bailey Sr.","BAILEY",1047540695,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,3,173,NA,"102 - CITY HALL",NA
"103","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","Redella S. """"Del"""" Pepper","PEPPER",425570881,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,4,203,NA,"102 - CITY HALL",NA
"104","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","Mo Seifeldein","SEIFELDEIN",945502742,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,5,412,NA,"102 - CITY HALL",NA
"105","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","Matthew S. """"Matt"""" Feely","FEELY",1624305282,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,6,529,NA,"102 - CITY HALL",NA
"106","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","Canek Aguirre","AGUIRRE",33074582,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,7,189,NA,"102 - CITY HALL",NA
"107","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","Derek M. """"Dak"""" Hardwick","HARDWICK",573666973,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,8,193,NA,"102 - CITY HALL",NA
"108","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"102 - CITY HALL","0102","Paul C. Smedberg","SMEDBERG",1399126262,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,9,231,NA,"102 - CITY HALL",NA
"109","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","Amy B. Jackson","JACKSON",993446480,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,1,277,NA,"103 - LYLES CROUCH SCHOOL",NA
"110","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","Elizabeth B. Bennett-Parker","BENNETT-PARKER",978994130,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,10,471,NA,"103 - LYLES CROUCH SCHOOL",NA
"111","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","Robert Ray IV","RAY",1592419901,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,11,421,NA,"103 - LYLES CROUCH SCHOOL",NA
"112","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","J. Chris Hubbard","HUBBARD",1646297235,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,12,176,NA,"103 - LYLES CROUCH SCHOOL",NA
"113","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","John Taylor Chapman","CHAPMAN",290734805,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,2,401,NA,"103 - LYLES CROUCH SCHOOL",NA
"114","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","Willie F. Bailey Sr.","BAILEY",1047540695,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,3,221,NA,"103 - LYLES CROUCH SCHOOL",NA
"115","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","Redella S. """"Del"""" Pepper","PEPPER",425570881,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,4,292,NA,"103 - LYLES CROUCH SCHOOL",NA
"116","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","Mo Seifeldein","SEIFELDEIN",945502742,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,5,465,NA,"103 - LYLES CROUCH SCHOOL",NA
"117","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","Matthew S. """"Matt"""" Feely","FEELY",1624305282,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,6,469,NA,"103 - LYLES CROUCH SCHOOL",NA
"118","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","Canek Aguirre","AGUIRRE",33074582,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,7,299,NA,"103 - LYLES CROUCH SCHOOL",NA
"119","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","Derek M. """"Dak"""" Hardwick","HARDWICK",573666973,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,8,223,NA,"103 - LYLES CROUCH SCHOOL",NA
"120","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"103 - LYLES CROUCH SCHOOL","0103","Paul C. Smedberg","SMEDBERG",1399126262,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,9,277,NA,"103 - LYLES CROUCH SCHOOL",NA
"121","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","Amy B. Jackson","JACKSON",993446480,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,1,269,NA,"104 - DURANT CENTER",NA
"122","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","Elizabeth B. Bennett-Parker","BENNETT-PARKER",978994130,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,10,485,NA,"104 - DURANT CENTER",NA
"123","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","Robert Ray IV","RAY",1592419901,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,11,241,NA,"104 - DURANT CENTER",NA
"124","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","J. Chris Hubbard","HUBBARD",1646297235,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,12,145,NA,"104 - DURANT CENTER",NA
"125","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","John Taylor Chapman","CHAPMAN",290734805,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,2,429,NA,"104 - DURANT CENTER",NA
"126","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","Willie F. Bailey Sr.","BAILEY",1047540695,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,3,249,NA,"104 - DURANT CENTER",NA
"127","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","Redella S. """"Del"""" Pepper","PEPPER",425570881,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,4,310,NA,"104 - DURANT CENTER",NA
"128","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","Mo Seifeldein","SEIFELDEIN",945502742,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,5,339,NA,"104 - DURANT CENTER",NA
"129","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","Matthew S. """"Matt"""" Feely","FEELY",1624305282,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,6,305,NA,"104 - DURANT CENTER",NA
"130","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","Canek Aguirre","AGUIRRE",33074582,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,7,349,NA,"104 - DURANT CENTER",NA
"131","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","Derek M. """"Dak"""" Hardwick","HARDWICK",573666973,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,8,259,NA,"104 - DURANT CENTER",NA
"132","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"104 - DURANT CENTER","0104","Paul C. Smedberg","SMEDBERG",1399126262,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,9,294,NA,"104 - DURANT CENTER",NA
"133","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","Amy B. Jackson","JACKSON",993446480,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,1,281,NA,"105 - LEE CENTER",NA
"134","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","Elizabeth B. Bennett-Parker","BENNETT-PARKER",978994130,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,10,460,NA,"105 - LEE CENTER",NA
"135","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","Robert Ray IV","RAY",1592419901,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,11,214,NA,"105 - LEE CENTER",NA
"136","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","J. Chris Hubbard","HUBBARD",1646297235,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,12,136,NA,"105 - LEE CENTER",NA
"137","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","John Taylor Chapman","CHAPMAN",290734805,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,2,436,NA,"105 - LEE CENTER",NA
"138","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","Willie F. Bailey Sr.","BAILEY",1047540695,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,3,287,NA,"105 - LEE CENTER",NA
"139","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","Redella S. """"Del"""" Pepper","PEPPER",425570881,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,4,349,NA,"105 - LEE CENTER",NA
"140","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","Mo Seifeldein","SEIFELDEIN",945502742,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,5,347,NA,"105 - LEE CENTER",NA
"141","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","Matthew S. """"Matt"""" Feely","FEELY",1624305282,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,6,258,NA,"105 - LEE CENTER",NA
"142","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","Canek Aguirre","AGUIRRE",33074582,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,7,334,NA,"105 - LEE CENTER",NA
"143","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","Derek M. """"Dak"""" Hardwick","HARDWICK",573666973,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,8,251,NA,"105 - LEE CENTER",NA
"144","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"105 - LEE CENTER","0105","Paul C. Smedberg","SMEDBERG",1399126262,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,9,256,NA,"105 - LEE CENTER",NA
"145","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","Amy B. Jackson","JACKSON",993446480,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,1,352,NA,"106 - CORA KELLY",NA
"146","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","Elizabeth B. Bennett-Parker","BENNETT-PARKER",978994130,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,10,585,NA,"106 - CORA KELLY",NA
"147","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","Robert Ray IV","RAY",1592419901,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,11,135,NA,"106 - CORA KELLY",NA
"148","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","J. Chris Hubbard","HUBBARD",1646297235,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,12,116,NA,"106 - CORA KELLY",NA
"149","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","John Taylor Chapman","CHAPMAN",290734805,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,2,557,NA,"106 - CORA KELLY",NA
"150","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","Willie F. Bailey Sr.","BAILEY",1047540695,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,3,480,NA,"106 - CORA KELLY",NA
"151","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","Redella S. """"Del"""" Pepper","PEPPER",425570881,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,4,452,NA,"106 - CORA KELLY",NA
"152","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","Mo Seifeldein","SEIFELDEIN",945502742,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,5,325,NA,"106 - CORA KELLY",NA
"153","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","Matthew S. """"Matt"""" Feely","FEELY",1624305282,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,6,182,NA,"106 - CORA KELLY",NA
"154","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","Canek Aguirre","AGUIRRE",33074582,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,7,498,NA,"106 - CORA KELLY",NA
"155","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","Derek M. """"Dak"""" Hardwick","HARDWICK",573666973,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,8,225,NA,"106 - CORA KELLY",NA
"156","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ALEXANDRIA CITY",510,"Member City Council",NA,"106 - CORA KELLY","0106","Paul C. Smedberg","SMEDBERG",1399126262,617187138,NA,1930800568,"ALEXANDRIA CITY","Locality","",20,9,262,NA,"106 - CORA KELLY",NA
